15890366051589533-APPLE.mp4,15890366051589533-APPLE.npy
4928157725435729-HEART TOUCH.mp4,4928157725435729-HEART TOUCH.npy
46582437028312995-FREE.mp4,46582437028312995-FREE.npy
6945672015907272-CANCER.mp4,6945672015907272-CANCER.npy
3881727183517969-SLED 1.mp4,3881727183517969-SLED 1.npy
6426468270055419-CAMEL.mp4,6426468270055419-CAMEL.npy
8392069160397129-TO A_GOAL.mp4,8392069160397129-TO A_GOAL.npy
3609049435917495-KNOCK.mp4,3609049435917495-KNOCK.npy
1603496703605971-BOW 3.mp4,1603496703605971-BOW 3.npy
5829874949062237-BRAILLE.mp4,5829874949062237-BRAILLE.npy
41495419280360735-RUN OUT_OF.mp4,41495419280360735-RUN OUT_OF.npy
20551056400939838-FENCING.mp4,20551056400939838-FENCING.npy
2849775584391827-DESSERT.mp4,2849775584391827-DESSERT.npy
7924916128119925-MUSCLE.mp4,7924916128119925-MUSCLE.npy
10158535104329225-SLIDE.mp4,10158535104329225-SLIDE.npy
3820415684569103-HIGH HEELS.mp4,3820415684569103-HIGH HEELS.npy
5375489284263992-ECLIPSE.mp4,5375489284263992-ECLIPSE.npy
9009873535941453-BUTTONS.mp4,9009873535941453-BUTTONS.npy
9038745375939039-GUM.mp4,9038745375939039-GUM.npy
6538201011065929-RACE.mp4,6538201011065929-RACE.npy
18937284447472913-LICK 2.mp4,18937284447472913-LICK 2.npy
3104343331944137-OPERATE MACHINE.mp4,3104343331944137-OPERATE MACHINE.npy
3183574553719646-LIPS.mp4,3183574553719646-LIPS.npy
3148744665958674-RUIN.mp4,3148744665958674-RUIN.npy
040565118100155395-UNICORN.mp4,040565118100155395-UNICORN.npy
35467281399424655-BACKYARD.mp4,35467281399424655-BACKYARD.npy
8509915722155679-KISS ON_CHEEK.mp4,8509915722155679-KISS ON_CHEEK.npy
8835249307418074-BUFFALO.mp4,8835249307418074-BUFFALO.npy
2977306505599471-SHOULD.mp4,2977306505599471-SHOULD.npy
21687725854506068-PIN ON.mp4,21687725854506068-PIN ON.npy
9581329870633735-CURIOUS.mp4,9581329870633735-CURIOUS.npy
34409027312055174-NAIL.mp4,34409027312055174-NAIL.npy
37722530664002885-MELON.mp4,37722530664002885-MELON.npy
7546443100889249-FIX.mp4,7546443100889249-FIX.npy
3307947673086036-ARGUE.mp4,3307947673086036-ARGUE.npy
5664542155167094-SEVEN.mp4,5664542155167094-SEVEN.npy
748383999888639-DINING ROOM.mp4,748383999888639-DINING ROOM.npy
2409711677783568-VAGINA.mp4,2409711677783568-VAGINA.npy
8762599439627337-HOLD.mp4,8762599439627337-HOLD.npy
6843361137512787-REFRIGERATOR.mp4,6843361137512787-REFRIGERATOR.npy
7677609550953024-TAPE.mp4,7677609550953024-TAPE.npy
41950690221162823-MICROPHONE.mp4,41950690221162823-MICROPHONE.npy
513455087337477-NEXT TO.mp4,513455087337477-NEXT TO.npy
47582859948664025-ARCHEOLOGY.mp4,47582859948664025-ARCHEOLOGY.npy
19270990836237445-OCEAN.mp4,19270990836237445-OCEAN.npy
16682097669438334-RIDE 1.mp4,16682097669438334-RIDE 1.npy
3966453095979565-PERMISSION.mp4,3966453095979565-PERMISSION.npy
07423709015900903-SKUNK.mp4,07423709015900903-SKUNK.npy
9063724108797739-CONVINCE.mp4,9063724108797739-CONVINCE.npy
03310016305096353-HALF.mp4,03310016305096353-HALF.npy
9898983564596415-SOUR.mp4,9898983564596415-SOUR.npy
846974927051729-SNAIL.mp4,846974927051729-SNAIL.npy
3413181679929236-WEEKEND.mp4,3413181679929236-WEEKEND.npy
5977071614665055-VISUALIZE.mp4,5977071614665055-VISUALIZE.npy
05301092555063769-STAMP 2.mp4,05301092555063769-STAMP 2.npy
152698307787285-CREATE.mp4,152698307787285-CREATE.npy
7924333101458874-SILVER.mp4,7924333101458874-SILVER.npy
6018402226403461-PLENTY.mp4,6018402226403461-PLENTY.npy
028731225043620023-CHANGE.mp4,028731225043620023-CHANGE.npy
8725444985894288-OBVIOUS.mp4,8725444985894288-OBVIOUS.npy
7069692984694573-PHARMACIST.mp4,7069692984694573-PHARMACIST.npy
2751615738895319-BEE.mp4,2751615738895319-BEE.npy
9835018663036494-SPRING.mp4,9835018663036494-SPRING.npy
11603438203292527-REFLECT.mp4,11603438203292527-REFLECT.npy
2356495842310553-MISSING.mp4,2356495842310553-MISSING.npy
05662732050044128-TRUE BUSINESS.mp4,05662732050044128-TRUE BUSINESS.npy
8307346093262897-AUDIENCE.mp4,8307346093262897-AUDIENCE.npy
007269166417085637-WRAP.mp4,007269166417085637-WRAP.npy
8125453512509591-PENGUIN.mp4,8125453512509591-PENGUIN.npy
4294406624758065-PJS.mp4,4294406624758065-PJS.npy
03883848686096014-DANGER.mp4,03883848686096014-DANGER.npy
4763285656140046-SPEND LOTS_OF_MONEY.mp4,4763285656140046-SPEND LOTS_OF_MONEY.npy
21374557810584993-UNIQUE.mp4,21374557810584993-UNIQUE.npy
3058087615132905-BEG.mp4,3058087615132905-BEG.npy
9843074646479586-BOMB.mp4,9843074646479586-BOMB.npy
167715325082177-CHIN 2.mp4,167715325082177-CHIN 2.npy
4797408807238732-SWING 2.mp4,4797408807238732-SWING 2.npy
14617818695516216-SOFT.mp4,14617818695516216-SOFT.npy
06611081931317031-CAR ACCIDENT.mp4,06611081931317031-CAR ACCIDENT.npy
002226792858912807-FIRETRUCK.mp4,002226792858912807-FIRETRUCK.npy
8787854231298282-WHITE.mp4,8787854231298282-WHITE.npy
5868502838396288-PUT.mp4,5868502838396288-PUT.npy
4270091626428185-SUPPORT 2.mp4,4270091626428185-SUPPORT 2.npy
40787792317728133-CLUELESS.mp4,40787792317728133-CLUELESS.npy
9855459225573504-TWINS.mp4,9855459225573504-TWINS.npy
35442176301095274-WASH FACE_1.mp4,35442176301095274-WASH FACE_1.npy
4361005654668315-PLAIN.mp4,4361005654668315-PLAIN.npy
48850525965919545-HEART TOUCH.mp4,48850525965919545-HEART TOUCH.npy
02304277013464029-FREE.mp4,02304277013464029-FREE.npy
08979220108286445-CANCER.mp4,08979220108286445-CANCER.npy
39570797765124244-CAMEL.mp4,39570797765124244-CAMEL.npy
5213487740928264-TO A_GOAL.mp4,5213487740928264-TO A_GOAL.npy
3322286478594765-KNOCK.mp4,3322286478594765-KNOCK.npy
5078677527708715-BRAILLE.mp4,5078677527708715-BRAILLE.npy
9100164730860121-RUN OUT_OF.mp4,9100164730860121-RUN OUT_OF.npy
9538632572564119-DESSERT.mp4,9538632572564119-DESSERT.npy
5661772472047213-MUSCLE.mp4,5661772472047213-MUSCLE.npy
9785221175176391-SLIDE.mp4,9785221175176391-SLIDE.npy
43557371067959627-HIGH HEELS.mp4,43557371067959627-HIGH HEELS.npy
6808738977318844-ECLIPSE.mp4,6808738977318844-ECLIPSE.npy
35091287068622834-BUTTONS.mp4,35091287068622834-BUTTONS.npy
17151697988510128-GUM.mp4,17151697988510128-GUM.npy
1762649889596446-RACE.mp4,1762649889596446-RACE.npy
34084164801534356-LICK 2.mp4,34084164801534356-LICK 2.npy
28639387742108324-OPERATE MACHINE.mp4,28639387742108324-OPERATE MACHINE.npy
9116236182879967-NEWS TO_ME.mp4,9116236182879967-NEWS TO_ME.npy
826375235273737-FENCE.mp4,826375235273737-FENCE.npy
21866759503345778-IMMATURE.mp4,21866759503345778-IMMATURE.npy
3909565500295562-BACK UP.mp4,3909565500295562-BACK UP.npy
4225574178689464-THINK EXPAND.mp4,4225574178689464-THINK EXPAND.npy
9738698242389254-CELERY.mp4,9738698242389254-CELERY.npy
5581093761166667-DOCUMENT.mp4,5581093761166667-DOCUMENT.npy
33051059919264913-DREADLOCKS.mp4,33051059919264913-DREADLOCKS.npy
8056125942357393-PROGRAM.mp4,8056125942357393-PROGRAM.npy
5710862789308453-VERY.mp4,5710862789308453-VERY.npy
5026212911124182-SAXOPHONE.mp4,5026212911124182-SAXOPHONE.npy
44740390604059876-BUSTED.mp4,44740390604059876-BUSTED.npy
869786017086116-HANDS OFF.mp4,869786017086116-HANDS OFF.npy
9165811437169631-TIME PROGRESS.mp4,9165811437169631-TIME PROGRESS.npy
4658894536092335-RESIST.mp4,4658894536092335-RESIST.npy
8245310253358844-NEEDLE.mp4,8245310253358844-NEEDLE.npy
5417058025459376-SOUND.mp4,5417058025459376-SOUND.npy
7088963601948011-SIREN.mp4,7088963601948011-SIREN.npy
02840880195941864-DUTY.mp4,02840880195941864-DUTY.npy
41629226851882484-MEMORIZE.mp4,41629226851882484-MEMORIZE.npy
44073418602168446-PROTEST.mp4,44073418602168446-PROTEST.npy
38205030723026123-BOIL.mp4,38205030723026123-BOIL.npy
0162975215312251-ONE MORE_1.mp4,0162975215312251-ONE MORE_1.npy
023998622950285098-SPILL 1.mp4,023998622950285098-SPILL 1.npy
6290027278283783-SELF.mp4,6290027278283783-SELF.npy
6887173395697015-ESCALATE.mp4,6887173395697015-ESCALATE.npy
8291987028561796-DEVELOP.mp4,8291987028561796-DEVELOP.npy
926736670685214-SHARPEN 1.mp4,926736670685214-SHARPEN 1.npy
46724122368460397-TOP.mp4,46724122368460397-TOP.npy
03849385798662208-TOW 1.mp4,03849385798662208-TOW 1.npy
27633901625803925-AREA.mp4,27633901625803925-AREA.npy
620875963096988-PHILOSOPHY.mp4,620875963096988-PHILOSOPHY.npy
16240832782184-SHARP 1.mp4,16240832782184-SHARP 1.npy
8689426835167808-HOLY.mp4,8689426835167808-HOLY.npy
5937042130861179-WHILE.mp4,5937042130861179-WHILE.npy
06834948336885116-FINGERS CROSSED.mp4,06834948336885116-FINGERS CROSSED.npy
7597615610989574-QUARTER.mp4,7597615610989574-QUARTER.npy
7872066695539279-STUDY.mp4,7872066695539279-STUDY.npy
6807526636644521-HONGKONG.mp4,6807526636644521-HONGKONG.npy
012017942693749673-COACH.mp4,012017942693749673-COACH.npy
9527831088892542-DIZZY.mp4,9527831088892542-DIZZY.npy
6223802303863406-ENVIRONMENT.mp4,6223802303863406-ENVIRONMENT.npy
08011582107654291-CONVINCE 2.mp4,08011582107654291-CONVINCE 2.npy
40914962611769323-CANNON.mp4,40914962611769323-CANNON.npy
44245787081441934-PAIR.mp4,44245787081441934-PAIR.npy
4660926674541592-BLINK.mp4,4660926674541592-BLINK.npy
8274278871150325-NAVY.mp4,8274278871150325-NAVY.npy
04284214436921907-REACT.mp4,04284214436921907-REACT.npy
43858299388672517-PHOTOGRAPHY.mp4,43858299388672517-PHOTOGRAPHY.npy
024633946355131497-UNAWARE.mp4,024633946355131497-UNAWARE.npy
6580048778355094-SAVE MONEY.mp4,6580048778355094-SAVE MONEY.npy
9127978986884864-HEAD BACK.mp4,9127978986884864-HEAD BACK.npy
23828014000488018-CATCH 2.mp4,23828014000488018-CATCH 2.npy
3783295396295592-W.H.A.T.mp4,3783295396295592-W.H.A.T.npy
42645894769363957-CALM.mp4,42645894769363957-CALM.npy
7559153420998372-ICE.mp4,7559153420998372-ICE.npy
3946410565061349-DOWN.mp4,3946410565061349-DOWN.npy
5919137034775912-OPINION 1.mp4,5919137034775912-OPINION 1.npy
9046939743069791-BASKET 1.mp4,9046939743069791-BASKET 1.npy
41819734465464453-KICK.mp4,41819734465464453-KICK.npy
042492641526901576-LINGUISTICS.mp4,042492641526901576-LINGUISTICS.npy
3205709839068651-STEAM.mp4,3205709839068651-STEAM.npy
47020020480760794-CRASH.mp4,47020020480760794-CRASH.npy
5275697133465234-ALL TOGETHER.mp4,5275697133465234-ALL TOGETHER.npy
8802496466703069-BURN 1.mp4,8802496466703069-BURN 1.npy
9209102396218609-SPECIALIST.mp4,9209102396218609-SPECIALIST.npy
6463409037796384-LOAD.mp4,6463409037796384-LOAD.npy
5527891304744788-SINGLE OUT.mp4,5527891304744788-SINGLE OUT.npy
5065688095777059-TICKLE.mp4,5065688095777059-TICKLE.npy
447006939417427-WASH FACE_2.mp4,447006939417427-WASH FACE_2.npy
9741023286087263-VIDEOGAME.mp4,9741023286087263-VIDEOGAME.npy
17602642652418488-STACK.mp4,17602642652418488-STACK.npy
6004944388944689-BASKETBALL.mp4,6004944388944689-BASKETBALL.npy
523028581472508-MODEL 2.mp4,523028581472508-MODEL 2.npy
9367751623432383-SAME TIME.mp4,9367751623432383-SAME TIME.npy
6816712038028219-NOT A_THING.mp4,6816712038028219-NOT A_THING.npy
1374599737006239-OFTEN.mp4,1374599737006239-OFTEN.npy
6865453372883275-HOSPITAL.mp4,6865453372883275-HOSPITAL.npy
33144722450537545-GREAT.mp4,33144722450537545-GREAT.npy
6750889896487684-NOTHING AT_ALL.mp4,6750889896487684-NOTHING AT_ALL.npy
6166845476938303-CALIFORNIA.mp4,6166845476938303-CALIFORNIA.npy
7212435771441805-ADMIRE.mp4,7212435771441805-ADMIRE.npy
7542980546894893-CARRY.mp4,7542980546894893-CARRY.npy
05000362015724513-TWO WEEKS.mp4,05000362015724513-TWO WEEKS.npy
7570538825422268-NEXT YEAR.mp4,7570538825422268-NEXT YEAR.npy
2345167415094147-GOTCHA.mp4,2345167415094147-GOTCHA.npy
7244642408200301-ONCE.mp4,7244642408200301-ONCE.npy
17130109253237658-FLIP.mp4,17130109253237658-FLIP.npy
7065734956406511-AGAINST.mp4,7065734956406511-AGAINST.npy
9867195414324719-WITHOUT.mp4,9867195414324719-WITHOUT.npy
23821100622567637-DEAL CARDS.mp4,23821100622567637-DEAL CARDS.npy
7188528324618912-ROLE.mp4,7188528324618912-ROLE.npy
8382121235488851-GRIND.mp4,8382121235488851-GRIND.npy
4323389175058596-FILE 2.mp4,4323389175058596-FILE 2.npy
20953071321960803-US.mp4,20953071321960803-US.npy
42237815936091416-SEE SEE.mp4,42237815936091416-SEE SEE.npy
5343394629701335-BASKETBALL.mp4,5343394629701335-BASKETBALL.npy
21336338073643946-ARIZONA.mp4,21336338073643946-ARIZONA.npy
3661573127978752-MINE.mp4,3661573127978752-MINE.npy
17831111445055448-MAINSTREAM.mp4,17831111445055448-MAINSTREAM.npy
19158377715411268-SAIL 2.mp4,19158377715411268-SAIL 2.npy
4622101015990636-HAWAII.mp4,4622101015990636-HAWAII.npy
6133915309354443-PLUG 2.mp4,6133915309354443-PLUG 2.npy
4398617513170757-COMMITTEE.mp4,4398617513170757-COMMITTEE.npy
36707463727176215-SHOULDER 3.mp4,36707463727176215-SHOULDER 3.npy
4260640719269866-BLUR.mp4,4260640719269866-BLUR.npy
32286179172784046-DROWN 2.mp4,32286179172784046-DROWN 2.npy
6712196414875353-CRY 2.mp4,6712196414875353-CRY 2.npy
6931089712184411-SHARPEN 3.mp4,6931089712184411-SHARPEN 3.npy
27842447556844774-BRIDGE 2.mp4,27842447556844774-BRIDGE 2.npy
7644964438096424-CRUMPLE.mp4,7644964438096424-CRUMPLE.npy
7725119677099421-BURY 1.mp4,7725119677099421-BURY 1.npy
6512070631928093-TIE 2.mp4,6512070631928093-TIE 2.npy
919051867854962-HOODIE 1.mp4,919051867854962-HOODIE 1.npy
3372120454557339-HIPPO 2.mp4,3372120454557339-HIPPO 2.npy
05992092359888468-TURKEY 2.mp4,05992092359888468-TURKEY 2.npy
019573978156297578-CITY 2.mp4,019573978156297578-CITY 2.npy
6121601122847908-KNIGHT 2.mp4,6121601122847908-KNIGHT 2.npy
823658899665648-THROW 2.mp4,823658899665648-THROW 2.npy
2477834519112725-SPREAD 3.mp4,2477834519112725-SPREAD 3.npy
3781801845147641-TOW 2.mp4,3781801845147641-TOW 2.npy
5600575389548967-BURY 3.mp4,5600575389548967-BURY 3.npy
10225736897610838-AWARD.mp4,10225736897610838-AWARD.npy
7592851454045775-STRETCH 1.mp4,7592851454045775-STRETCH 1.npy
04899275307347506-HOLD 2.mp4,04899275307347506-HOLD 2.npy
9500101639120362-BANANA 3.mp4,9500101639120362-BANANA 3.npy
20815450292832338-IDENTITY.mp4,20815450292832338-IDENTITY.npy
8879360880306122-DOLPHIN 3.mp4,8879360880306122-DOLPHIN 3.npy
7722439818925824-SUNRISE.mp4,7722439818925824-SUNRISE.npy
43297344436134866-GLOVES 2.mp4,43297344436134866-GLOVES 2.npy
1766551266387144-ARM 3.mp4,1766551266387144-ARM 3.npy
1319855671807273-COMB 2.mp4,1319855671807273-COMB 2.npy
5408008907125379-GROUP.mp4,5408008907125379-GROUP.npy
12421965939408386-BITE ON_ARM.mp4,12421965939408386-BITE ON_ARM.npy
9768502400221968-CASTLE 3.mp4,9768502400221968-CASTLE 3.npy
4933948534472077-HAT 2.mp4,4933948534472077-HAT 2.npy
8804442896427127-SHAVE 5.mp4,8804442896427127-SHAVE 5.npy
3638671509555982-KNIGHT 3.mp4,3638671509555982-KNIGHT 3.npy
9846905180258816-POPULAR.mp4,9846905180258816-POPULAR.npy
9042296326176025-DEPARTMENT.mp4,9042296326176025-DEPARTMENT.npy
16733794723743567-FORK 2.mp4,16733794723743567-FORK 2.npy
26211319186108906-NUT 2.mp4,26211319186108906-NUT 2.npy
612972147522407-WRESTLE.mp4,612972147522407-WRESTLE.npy
3727122616989347-WEAK.mp4,3727122616989347-WEAK.npy
33196777588950654-FOUL.mp4,33196777588950654-FOUL.npy
18757227645215013-ONE MORE_2.mp4,18757227645215013-ONE MORE_2.npy
46405112793368786-INDIAN.mp4,46405112793368786-INDIAN.npy
6830603731978764-TWIRL.mp4,6830603731978764-TWIRL.npy
3249757443890995-QM.mp4,3249757443890995-QM.npy
3094574541693922-POINT INDEX.mp4,3094574541693922-POINT INDEX.npy
9109575286515792-SLIP.mp4,9109575286515792-SLIP.npy
6033048125449101-CALL 2.mp4,6033048125449101-CALL 2.npy
13969487970733563-MEDICINE.mp4,13969487970733563-MEDICINE.npy
05349749055968234-MIX 2.mp4,05349749055968234-MIX 2.npy
2290456408074184-GO.mp4,2290456408074184-GO.npy
3264277177159398-SHOOT 2.mp4,3264277177159398-SHOOT 2.npy
04448768065548192-FORK 3.mp4,04448768065548192-FORK 3.npy
4179885145928237-TINY.mp4,4179885145928237-TINY.npy
661542316008862-FENCE 2.mp4,661542316008862-FENCE 2.npy
06327853237943692-ALL.mp4,06327853237943692-ALL.npy
849935117206813-COINS.mp4,849935117206813-COINS.npy
8978054098882855-ALL OVER.mp4,8978054098882855-ALL OVER.npy
8207151623067233-WHISTLE 3.mp4,8207151623067233-WHISTLE 3.npy
04742560646032534-MILK 2.mp4,04742560646032534-MILK 2.npy
42669144916997426-TRIANGLE.mp4,42669144916997426-TRIANGLE.npy
007512272559422772-CAT 3.mp4,007512272559422772-CAT 3.npy
10673600991450427-GET IN_BED.mp4,10673600991450427-GET IN_BED.npy
004186469584698038-POLICEMAN 2.mp4,004186469584698038-POLICEMAN 2.npy
807497670016361-CAKE.mp4,807497670016361-CAKE.npy
8679915802043259-RABBIT 2.mp4,8679915802043259-RABBIT 2.npy
6474690742718054-PENNY.mp4,6474690742718054-PENNY.npy
05091378198643115-COPY.mp4,05091378198643115-COPY.npy
729259077623091-8 HOUR.mp4,729259077623091-8 HOUR.npy
06519515788077812-COMB.mp4,06519515788077812-COMB.npy
6438618612308233-DUCK.mp4,6438618612308233-DUCK.npy
07770960749445921-MOUTH.mp4,07770960749445921-MOUTH.npy
9930621674733857-PEG.mp4,9930621674733857-PEG.npy
37322170902046103-MEAT.mp4,37322170902046103-MEAT.npy
9317883412793835-VLOG.mp4,9317883412793835-VLOG.npy
4770679536965312-REST ALL_DAY.mp4,4770679536965312-REST ALL_DAY.npy
2682177051031396-BLINDS 2.mp4,2682177051031396-BLINDS 2.npy
588098469073461-METAL.mp4,588098469073461-METAL.npy
7625901289218462-CHEER.mp4,7625901289218462-CHEER.npy
336764959818153-GRAMMAR.mp4,336764959818153-GRAMMAR.npy
18007007901388916-RIGHT 3.mp4,18007007901388916-RIGHT 3.npy
8827374809594617-DOWNLOAD.mp4,8827374809594617-DOWNLOAD.npy
1204408187589463-TEACH.mp4,1204408187589463-TEACH.npy
7081997886148117-FINE.mp4,7081997886148117-FINE.npy
3706983591559625-VOICE.mp4,3706983591559625-VOICE.npy
9117355925466168-HOW.mp4,9117355925466168-HOW.npy
5558816402524853-SWEATER 2.mp4,5558816402524853-SWEATER 2.npy
9321530458098706-WALK-TIGHTROPE-CL.mp4,9321530458098706-WALK-TIGHTROPE-CL.npy
9126495279932256-BABY 2.mp4,9126495279932256-BABY 2.npy
9324927354661099-MYSELF.mp4,9324927354661099-MYSELF.npy
06911655011383755-SLIDE 2.mp4,06911655011383755-SLIDE 2.npy
41997472901428834-OFFEND.mp4,41997472901428834-OFFEND.npy
5877524797592313-SHOCKED.mp4,5877524797592313-SHOCKED.npy
6270471309127157-DECORATE 1.mp4,6270471309127157-DECORATE 1.npy
03990387832754827-LONG LINE.mp4,03990387832754827-LONG LINE.npy
890581894235897-ENOUGH.mp4,890581894235897-ENOUGH.npy
7614559865195942-UNCLE.mp4,7614559865195942-UNCLE.npy
139181891007224-RHINO 3.mp4,139181891007224-RHINO 3.npy
34851922893251897-SKI.mp4,34851922893251897-SKI.npy
7939514099629328-HELICOPTER.mp4,7939514099629328-HELICOPTER.npy
8118012997438901-DECIDE.mp4,8118012997438901-DECIDE.npy
5633034447592398-PEG 3.mp4,5633034447592398-PEG 3.npy
46489471471663557-ERUPT 2.mp4,46489471471663557-ERUPT 2.npy
9743801190366586-VOMIT.mp4,9743801190366586-VOMIT.npy
21037721583063407-TOMATO.mp4,21037721583063407-TOMATO.npy
03506137990077707-SINCE.mp4,03506137990077707-SINCE.npy
34604076452778254-MICROSCOPE 3.mp4,34604076452778254-MICROSCOPE 3.npy
36922218250666106-BACK.mp4,36922218250666106-BACK.npy
8551975236351863-PRETEND.mp4,8551975236351863-PRETEND.npy
42966465414747-WASH 3.mp4,42966465414747-WASH 3.npy
7393320986549736-FOREVER.mp4,7393320986549736-FOREVER.npy
4442816677075816-SELECT.mp4,4442816677075816-SELECT.npy
719344299605839-WEIGH.mp4,719344299605839-WEIGH.npy
9199655806799358-COOPERATE.mp4,9199655806799358-COOPERATE.npy
18671953791084972-SUSHI.mp4,18671953791084972-SUSHI.npy
8676867126730325-OFF.mp4,8676867126730325-OFF.npy
679513243797484-STORY 1.mp4,679513243797484-STORY 1.npy
25769140337954544-GHOST.mp4,25769140337954544-GHOST.npy
0020382808137153763-ELEVEN.mp4,0020382808137153763-ELEVEN.npy
7302916828147414-SLIPPER.mp4,7302916828147414-SLIPPER.npy
9281661534444015-BRA 3.mp4,9281661534444015-BRA 3.npy
867932343918542-TEACH 2.mp4,867932343918542-TEACH 2.npy
8833913272396907-DEFLATE.mp4,8833913272396907-DEFLATE.npy
5785099037486217-CLOSE EYES.mp4,5785099037486217-CLOSE EYES.npy
9758972401486246-CLOUD 3.mp4,9758972401486246-CLOUD 3.npy
23491606058230863-CRAWL 2.mp4,23491606058230863-CRAWL 2.npy
17954988915558756-BULL.mp4,17954988915558756-BULL.npy
46737223048953713-TENT.mp4,46737223048953713-TENT.npy
0579303199896668-PEEL 3.mp4,0579303199896668-PEEL 3.npy
9919542171847189-DIG.mp4,9919542171847189-DIG.npy
3399589812180257-PASSPORT.mp4,3399589812180257-PASSPORT.npy
7761558417613197-DIVIDE.mp4,7761558417613197-DIVIDE.npy
46079150122385193-SHOVEL 2.mp4,46079150122385193-SHOVEL 2.npy
005823214614921524-VASE.mp4,005823214614921524-VASE.npy
7024594914520859-APART.mp4,7024594914520859-APART.npy
6885832426336675-HANG.mp4,6885832426336675-HANG.npy
5734771039141753-WADE 2.mp4,5734771039141753-WADE 2.npy
711524762192554-KNIFE 2.mp4,711524762192554-KNIFE 2.npy
5412945803721374-CRY 4.mp4,5412945803721374-CRY 4.npy
2525320457909692-PINEAPPLE 4.mp4,2525320457909692-PINEAPPLE 4.npy
9578165423916076-CHEW 4.mp4,9578165423916076-CHEW 4.npy
43808206853861686-WALRUS.mp4,43808206853861686-WALRUS.npy
2820430184141105-BUBBLES.mp4,2820430184141105-BUBBLES.npy
08031965341439107-CATCH 3.mp4,08031965341439107-CATCH 3.npy
3266860714987705-BISON.mp4,3266860714987705-BISON.npy
8931615450503703-CANNOT.mp4,8931615450503703-CANNOT.npy
5871066954722817-BLACKBIRD.mp4,5871066954722817-BLACKBIRD.npy
45271353642946033-PIZZA CUTTER.mp4,45271353642946033-PIZZA CUTTER.npy
41699711447604804-NINE.mp4,41699711447604804-NINE.npy
7533173666977677-SALT SHAKER.mp4,7533173666977677-SALT SHAKER.npy
03616283033219392-PHYSICS.mp4,03616283033219392-PHYSICS.npy
8471757241063476-ROCKING CHAIR.mp4,8471757241063476-ROCKING CHAIR.npy
5122392240249911-ZOO.mp4,5122392240249911-ZOO.npy
5948047953091902-GUIDE.mp4,5948047953091902-GUIDE.npy
1780791390237062-WORD.mp4,1780791390237062-WORD.npy
6035730061583695-EASTER.mp4,6035730061583695-EASTER.npy
6759519257237718-LIPREAD.mp4,6759519257237718-LIPREAD.npy
